JobID	JobTitle	CompanyName	Location	RobotCode	CreatedAt	NormalizedJob	City	Country	Region	GeoID	Salary
1043	Data Engineer	AccionLabs	European Union (Remote)	0	2025-06-12 21:25:26.597	Engineer	Madrid	Spain	Europe	100994331
1044	Application Support Engineer with verification	Stott and May	Madrid, Community of Madrid, Spain (Hybrid)	0	2025-06-12 21:25:26.600	Engineer	Madrid	Spain	Europe	100994331
1045	Operations Engineer	Cabot Financial Spain	Madrid, Community of Madrid, Spain (Hybrid)	0	2025-06-12 21:25:26.603	Engineer	Madrid	Spain	Europe	100994331
1046	Fullstack Engineer - Madrid	E-Frontiers	Madrid, Community of Madrid, Spain (Remote)	0	2025-06-12 21:25:26.610	Engineer	Madrid	Spain	Europe	100994331
1048	Junior Optimization Engineer with verification	Ryanair - Europe's Favourite Airline	Madrid, Community of Madrid, Spain	0	2025-06-12 21:25:26.617	Engineer	Madrid	Spain	Europe	100994331
1049	Full Stack Engineer	FRESH.	European Union (Remote)	0	2025-06-12 21:25:26.623	Engineer	Madrid	Spain	Europe	100994331
1050	Project Design Engineer with verification	Trinasolar	Madrid, Community of Madrid, Spain (Hybrid)	0	2025-06-12 21:25:26.630	Engineer	Madrid	Spain	Europe	100994331
1051	Senior React Engineer / Lead Developer	CARTO	Spain (Remote)	0	2025-06-12 21:25:26.633	Engineer	Madrid	Spain	Europe	100994331
1052	DevOps Engineer junior	Realnaut	Spain (Remote)	0	2025-06-12 21:25:26.637	Engineer	Madrid	Spain	Europe	100994331
1053	Process Engineer	KD	Tres Cantos, Community of Madrid, Spain (Hybrid)	0	2025-06-12 21:25:26.643	Engineer	Madrid	Spain	Europe	100994331
1054	Staff Software Engineer	Albert Bow	European Union (Remote)	0	2025-06-12 21:25:26.647	Engineer	Madrid	Spain	Europe	100994331
1055	System Design Engineer	Nobi Smart Lights	European Union (Remote)	0	2025-06-12 21:25:26.650	Engineer	Madrid	Spain	Europe	100994331
1056	Staff Backend Engineer with verification	Castle	European Union (Remote)	0	2025-06-12 21:25:26.657	Engineer	Madrid	Spain	Europe	100994331
1057	Software Engineer	Loud Intelligence	Madrid, Community of Madrid, Spain (Hybrid)	0	2025-06-12 21:25:26.660	Engineer	Madrid	Spain	Europe	100994331
1058	Data Engineer	Akuaro	Spain (Remote)	0	2025-06-12 21:25:26.667	Engineer	Madrid	Spain	Europe	100994331
1059	Senior Frontend Engineer (Remote - Europe)	Jobgether	Spain (Remote)	0	2025-06-12 21:25:26.670	Engineer	Madrid	Spain	Europe	100994331
1060	Full Stack Engineer	Plexus Resource Solutions	European Union (Remote)	0	2025-06-12 21:25:26.677	Engineer	Madrid	Spain	Europe	100994331
1061	Project Engineer- sector energético	Touch in Touch	Madrid, Community of Madrid, Spain (Hybrid)	0	2025-06-12 21:25:26.680	Engineer	Madrid	Spain	Europe	100994331
1062	NodeJS Engineer - Fintech (Remote) with verification	Leadtech Group	Spain (Remote)	0	2025-06-12 21:25:26.683	Engineer	Madrid	Spain	Europe	100994331
1063	SOFTWARE ENGINEER GenAI with verification	Hays	Spain (Remote)	0	2025-06-12 21:25:26.690	Engineer	Madrid	Spain	Europe	100994331
1064	Software Engineer with verification	RED Global	European Union (Remote)	0	2025-06-12 21:25:26.693	Engineer	Madrid	Spain	Europe	100994331
1106	Media Consultant	INDARU	Barcelona, Catalonia, Spain (Remote)	0	2025-06-12 21:26:42.430	Consultant	Barcelona	Spain	Europe	104362718
1109	Business Strategy Consultant	Strategic Platform	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.450	Consultant	Barcelona	Spain	Europe	104362718
1110	GenAI Business Consultant (nivel junior)	WeArtificial	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.453	Consultant	Barcelona	Spain	Europe	104362718
1112	Presales Consultant with verification	Strands	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.463	Consultant	Barcelona	Spain	Europe	104362718
1113	Strategy & Operations Consultant – Life Sciences Sector	BIP Spain	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.467	Consultant	Barcelona	Spain	Europe	104362718
1114	Data & Analytics Consultant (hibrido) with verification	Minsait	Greater Barcelona Metropolitan Area (Hybrid)	0	2025-06-12 21:26:42.470	Consultant	Barcelona	Spain	Europe	104362718
1117	Consultant para Business Operations with verification	NTT DATA Europe & Latam	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.483	Consultant	Barcelona	Spain	Europe	104362718
1118	Business Travel Consultant (GDS) with verification	TravelPerk	Barcelona, Catalonia, Spain	0	2025-06-12 21:26:42.487	Consultant	Barcelona	Spain	Europe	104362718
1119	Business Solutions Consultant	Patterson Group	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.493	Consultant	Barcelona	Spain	Europe	104362718
1120	Strategy & Operations Consultant – Life Sciences Sector	JML Water Feature Design	Barcelona, Catalonia, Spain (Remote)	0	2025-06-12 21:26:42.497	Consultant	Barcelona	Spain	Europe	104362718
1121	Strategic Consultant with verification	iTalenters	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:26:42.513	Consultant	Barcelona	Spain	Europe	104362718
1122	Healthcare Software Consultant with verification	Top Doctors	Barcelona, Catalonia, Spain (Remote)	0	2025-06-12 21:26:42.517	Consultant	Barcelona	Spain	Europe	104362718
1123	Junior Supply Chain Consultant – September 2025	Binocs	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.520	Consultant	Barcelona	Spain	Europe	104362718
1124	Strategy & Innovation Intern Consultant with verification	RocaSalvatella	Sant Cugat del Vallès, Catalonia, Spain (Hybrid)	0	2025-06-12 21:26:42.527	Consultant	Barcelona	Spain	Europe	104362718
1125	IT Recruitment consultant (Business Oriented)	Talent-R	Greater Barcelona Metropolitan Area (Hybrid)	0	2025-06-12 21:26:42.530	Consultant	Barcelona	Spain	Europe	104362718
1126	PRODUCT BUYER AND FASHION CONSULTANT with verification	SEDATEX	Olesa de Montserrat, Catalonia, Spain (On-site)	0	2025-06-12 21:26:42.537	Consultant	Barcelona	Spain	Europe	104362718
1128	Data Manager - Definition of data procedures for AI	Barcelona Supercomputing Center	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:27:07.710	Data	Barcelona	Spain	Europe	104362718
1131	Lead Data Scientist (pre-sales experience) with verification	Thoughtworks	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:27:07.727	Data	Barcelona	Spain	Europe	104362718
1132	Data Analytics Lead - Monetization (They/She/He) with verification	Glovo	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:27:07.730	Data	Barcelona	Spain	Europe	104362718
1133	MASTER DATA GLOBAL (LOGISTICS) with verification	LHH	Vallès Occidental, Catalonia, Spain (Hybrid)	0	2025-06-12 21:27:07.733	Data	Barcelona	Spain	Europe	104362718
1134	Data Governance Expert for Data Analytics Tools with verification	Fusion Consulting	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:27:07.740	Data	Barcelona	Spain	Europe	104362718
1135	Lead Data Scientist with verification	Rover.com	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:27:07.743	Data	Barcelona	Spain	Europe	104362718
1136	Lead Data Science (Bangkok based, Relocation provided) with verification	Agoda	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:27:07.750	Data	Barcelona	Spain	Europe	104362718
1151	Junior Software Developer/Salesforce	Universia	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:27:33.000	Developer	Barcelona	Spain	Europe	104362718
1162	Telemarketeer B2B - Call Agent (Freelance / Payroll)	HiperLabs B2B leadgeneratie	Haarlem, North Holland, Netherlands (On-site)	0	2025-06-12 21:27:58.230	Development	Barcelona	Spain	Europe	104362718
1163	Norwegian Content Creator (Remote) with verification	TransPerfect	Amsterdam Area (Remote)	0	2025-06-12 21:27:58.237	Development	Barcelona	Spain	Europe	104362718
1164	Acquisition Lead	Sea Ranger Service	Amsterdam, North Holland, Netherlands (Hybrid)	0	2025-06-12 21:27:58.243	Development	Barcelona	Spain	Europe	104362718
1165	Certification Specialist	Us3 Consulting	Amsterdam Area (Hybrid)	0	2025-06-12 21:27:58.250	Development	Barcelona	Spain	Europe	104362718
1166	Accountmanager/ New business developer - AI & Marketing voor Maak & Tech, Alphen aan den Rijn	Forward Marketing, AI & Digital marketing bureau	Alphen aan den Rijn, South Holland, Netherlands (Hybrid)	0	2025-06-12 21:27:58.253	Development	Barcelona	Spain	Europe	104362718
1167	Beveiliger Van Gogh Museum Parttime	Uitzendbureau Werkstudent	Amsterdam, North Holland, Netherlands (On-site)	0	2025-06-12 21:27:58.260	Development	Barcelona	Spain	Europe	104362718
1168	Franchise Letselschadejurist	911 Letselschade	Heemstede, North Holland, Netherlands (Hybrid)	0	2025-06-12 21:27:58.263	Development	Barcelona	Spain	Europe	104362718
1172	Managing Director - MOROCCO	The Global Search Company	European Union (Remote)	0	2025-06-12 21:28:23.460	Director	Barcelona	Spain	Europe	104362718
1173	Associate Director of Creative (AI)	Darkroom	Barcelona, Catalonia, Spain (Remote)	0	2025-06-12 21:28:23.463	Director	Barcelona	Spain	Europe	104362718
1174	SVP, Group Strategy Director (Spain) with verification	Real Chemistry	Spain (Remote)	0	2025-06-12 21:28:23.470	Director	Barcelona	Spain	Europe	104362718
1175	Director/a Oficina with verification	Grupo Crit	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:28:23.473	Director	Barcelona	Spain	Europe	104362718
1176	Director of Sales, Indirect with verification	Cruxx	European Union (Remote)	0	2025-06-12 21:28:23.480	Director	Barcelona	Spain	Europe	104362718
1177	Medical Director with verification	i-Pharm Consulting	EMEA (Remote)	0	2025-06-12 21:28:23.483	Director	Barcelona	Spain	Europe	104362718
1178	DIRECTOR/A COMERCIAL with verification	NAIRN TELECOM SL	Spain (Remote)	0	2025-06-12 21:28:23.487	Director	Barcelona	Spain	Europe	104362718
1179	Director de proyecto	Servitec Ingenieria SL	Sant Cugat del Vallès, Catalonia, Spain (On-site)	0	2025-06-12 21:28:23.493	Director	Barcelona	Spain	Europe	104362718
1180	Director of Factory	Altus Search Ltd	European Economic Area (Remote)	0	2025-06-12 21:28:23.497	Director	Barcelona	Spain	Europe	104362718
1181	Advertising Sales Director - PC Browser with verification	Opera	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:28:23.500	Director	Barcelona	Spain	Europe	104362718
1182	Director, Investments with verification	Impress	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:28:23.503	Director	Barcelona	Spain	Europe	104362718
1183	Software Engineer - Barcelona with verification	TravelPerk	Barcelona, Catalonia, Spain	0	2025-06-12 21:28:48.680	Engineer	Barcelona	Spain	Europe	104362718
1184	Senior Software Engineer	Realm	European Union (Remote)	0	2025-06-12 21:28:48.687	Engineer	Barcelona	Spain	Europe	104362718
1185	DevOps Engineer	ConSol Partners	European Union (Remote)	0	2025-06-12 21:28:48.690	Engineer	Barcelona	Spain	Europe	104362718
1186	Supplier Engineer	BCNC GROUP	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:28:48.697	Engineer	Barcelona	Spain	Europe	104362718
1187	Microsoft 365 Engineer	Nova Hunte	European Union (Remote)	0	2025-06-12 21:28:48.700	Engineer	Barcelona	Spain	Europe	104362718
1188	Process Engineer with verification	Insight Global	European Union (Remote)	0	2025-06-12 21:28:48.707	Engineer	Barcelona	Spain	Europe	104362718
1190	Data Engineer	Haybury	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:28:48.713	Engineer	Barcelona	Spain	Europe	104362718
1191	Ux Engineer (Ui/Ux Designer Frontend Developer)	Mecexis Studio	Badalona, Catalonia, Spain (On-site)	0	2025-06-12 21:28:48.717	Engineer	Barcelona	Spain	Europe	104362718
1195	Frontend Engineer with verification	Fever	Barcelona, Catalonia, Spain (Remote)	0	2025-06-12 21:28:48.733	Engineer	Barcelona	Spain	Europe	104362718
1196	Frontend Engineer with verification	Adevinta	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:28:48.740	Engineer	Barcelona	Spain	Europe	104362718
1197	Senior Frontend Software Engineer - React with verification	Treatwell	Spain (Remote)	0	2025-06-12 21:28:48.743	Engineer	Barcelona	Spain	Europe	104362718
1200	Supplier Quality Engineer with verification	Lear Corporation	Sant Esteve Sesrovires, Catalonia, Spain (On-site)	0	2025-06-12 21:28:48.757	Engineer	Barcelona	Spain	Europe	104362718
1204	IT Engineer – Production Applications Support Specialist in Spain with verification	Agenzia Piemonte Lavoro	Greater Barcelona Metropolitan Area (On-site)	0	2025-06-12 21:29:13.933	IT Engineer	Barcelona	Spain	Europe	104362718
1205	IT Engineer for Workday Solutions with verification	Joppy	Greater Barcelona Metropolitan Area (Hybrid)	0	2025-06-12 21:29:13.940	IT Engineer	Barcelona	Spain	Europe	104362718
1206	IT System Engineer - Operations Planning with verification	Boehringer Ingelheim	Sant Cugat del Vallès, Catalonia, Spain (Hybrid)	0	2025-06-12 21:29:13.943	IT Engineer	Barcelona	Spain	Europe	104362718
1208	IT Infrastructure Engineer with verification	Roche	Sant Cugat del Vallès, Catalonia, Spain	0	2025-06-12 21:29:13.953	IT Engineer	Barcelona	Spain	Europe	104362718
1211	IT Observability engineer with verification	Worldline	Barcelona, Catalonia, Spain (Hybrid)	0	2025-06-12 21:29:13.967	IT Engineer	Barcelona	Spain	Europe	104362718
1212	IT Senior Software Engineer ABAP with verification	TÜV Rheinland Group	El Prat de Llobregat, Catalonia, Spain (Hybrid)	0	2025-06-12 21:29:13.973	IT Engineer	Barcelona	Spain	Europe	104362718
1213	IT Senior React Engineer	Consultia IT	Barcelona, Catalonia, Spain (On-site)	0	2025-06-12 21:29:13.980	IT Engineer	Barcelona	Spain	Europe	104362718
1225	Praktikant:in künstliche Intelligenz	STTech GmbH	Greater Munich Metropolitan Area (Remote)	0	2025-06-12 21:30:04.497	Artificial Intelligence	Berlin	Germany	Europe	101282230
1226	AI Agent Engineer	Naptha AI	Berlin, Berlin, Germany (Remote)	0	2025-06-12 21:30:04.500	Artificial Intelligence	Berlin	Germany	Europe	101282230
1227	Junior Digital Designer with verification	Drooms	Germany (Remote)	0	2025-06-12 21:30:04.507	Artificial Intelligence	Berlin	Germany	Europe	101282230
1228	(Junior) Consultant Data & AI Compliance (m/w/d)	bpc GmbH	Germany (Remote)	0	2025-06-12 21:30:04.513	Artificial Intelligence	Berlin	Germany	Europe	101282230
1231	Werkstudent:in Data Science	nerou GmbH	Cologne, North Rhine-Westphalia, Germany (Remote)	0	2025-06-12 21:30:04.530	Artificial Intelligence	Berlin	Germany	Europe	101282230
1232	Artificial Intelligence Engineer	Albany Growth	Berlin, Germany (Hybrid)	0	2025-06-12 21:30:04.533	Artificial Intelligence	Berlin	Germany	Europe	101282230
1233	Data Scientist	AI Futures	Hamburg, Germany (Remote)	0	2025-06-12 21:30:04.537	Artificial Intelligence	Berlin	Germany	Europe	101282230
1234	AI SWE	PUNKU.AI	Germany (Remote)	0	2025-06-12 21:30:04.540	Artificial Intelligence	Berlin	Germany	Europe	101282230
1235	Gen AI Resident – Dell Technologies Support	ComfNet Solutions GmbH	Germany (Remote)	0	2025-06-12 21:30:04.543	Artificial Intelligence	Berlin	Germany	Europe	101282230
1237	AI-intern	Constructor Tech	Bremen, Bremen, Germany	0	2025-06-12 21:30:04.550	Artificial Intelligence	Berlin	Germany	Europe	101282230
1238	Working Student - Data Annotation & Quality Assurance (m/f/d)	Brainsuite.ai	Germany (Remote)	0	2025-06-12 21:30:04.557	Artificial Intelligence	Berlin	Germany	Europe	101282230
1239	Social Media Marketing Specialist with verification	Blinkist	Berlin, Germany (Hybrid)	0	2025-06-12 21:30:04.560	Artificial Intelligence	Berlin	Germany	Europe	101282230
1240	Growth Marketing Manager	RAKETENSTART	Cologne, North Rhine-Westphalia, Germany (Remote)	0	2025-06-12 21:30:04.567	Artificial Intelligence	Berlin	Germany	Europe	101282230
1242	Werkstudent im Bereich Künstliche Intelligenz (m/w/d)	MERMEC Deutschland GmbH	Munich, Bavaria, Germany (Hybrid)	0	2025-06-12 21:30:04.573	Artificial Intelligence	Berlin	Germany	Europe	101282230
1243	AI Engineer for OSS AI Startup	Rhesis AI	Berlin, Berlin, Germany (Hybrid)	0	2025-06-12 21:30:04.577	Artificial Intelligence	Berlin	Germany	Europe	101282230
1245	Backend Development (Mandatory) Internship	AIDY Health	Munich, Bavaria, Germany (Remote)	0	2025-06-12 21:30:04.583	Artificial Intelligence	Berlin	Germany	Europe	101282230
1247	Artificial Intelligence Engineer with verification	THRYVE	Germany (Remote)	0	2025-06-12 21:30:04.593	Artificial Intelligence	Berlin	Germany	Europe	101282230
1248	Artificial Intelligence Researcher	Odiin.AI	Berlin, Germany (On-site)	0	2025-06-12 21:30:04.600	Artificial Intelligence	Berlin	Germany	Europe	101282230
1249	Associate Consultant, Global Pricing & Access (Remote) with verification	EVERSANA	Munich, Bavaria, Germany (Remote)	0	2025-06-12 21:30:29.790	Consultant	Berlin	Germany	Europe	101282230
1251	Projektmanagement Consultant (m/w/d) Vollzeit oder Teilzeit – 100% Remote	Mandel Management & IT-Consulting	Hannover-Braunschweig-Göttingen-Wolfsburg Region (Remote)	0	2025-06-12 21:30:29.800	Consultant	Berlin	Germany	Europe	101282230
1252	Entry Level Consultant with verification	Phaidon International	Berlin, Germany (Hybrid)	0	2025-06-12 21:30:29.807	Consultant	Berlin	Germany	Europe	101282230
1253	Business Intelligence Consultant	Zendr	Germany (Remote)	0	2025-06-12 21:30:29.810	Consultant	Berlin	Germany	Europe	101282230
1254	Consultant – Strategy & Management (all genders)	Vindelici Advisors AG	Frankfurt, Hesse, Germany (Hybrid)	0	2025-06-12 21:30:29.817	Consultant	Berlin	Germany	Europe	101282230
1255	Financial Services Consultant	Empion	Frankfurt Rhine-Main Metropolitan Area (Hybrid)	0	2025-06-12 21:30:29.820	Consultant	Berlin	Germany	Europe	101282230
1258	Consultant	DECURA Consulting Group GmbH	Greater Munich Metropolitan Area (Hybrid)	0	2025-06-12 21:30:29.833	Consultant	Berlin	Germany	Europe	101282230
1259	Consultant (m/w/d)	e.venture consulting	Berlin, Germany (Hybrid)	0	2025-06-12 21:30:29.837	Consultant	Berlin	Germany	Europe	101282230
1260	Consultant	VIVALDI_	Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)	0	2025-06-12 21:30:29.840	Consultant	Berlin	Germany	Europe	101282230
1261	Business Consultant in Health	Allianz Digital Health GmbH	Munich, Bavaria, Germany (Hybrid)	0	2025-06-12 21:30:29.847	Consultant	Berlin	Germany	Europe	101282230
1262	PMO Consultant / Projektassistenz (m/w/d)	top itservices AG	Darmstadt, Hesse, Germany (Remote)	0	2025-06-12 21:30:29.850	Consultant	Berlin	Germany	Europe	101282230
1263	Consultant	Spencer - Richardson	Germany (Remote)	0	2025-06-12 21:30:29.853	Consultant	Berlin	Germany	Europe	101282230
1264	Consultant (m/w/d) Strategische Managementberatung Financial Services	BMC Strategy Consultants	Germany (Remote)	0	2025-06-12 21:30:29.860	Consultant	Berlin	Germany	Europe	101282230
1265	Senior Strategy Consultant – Inhouse Consulting	Flynn and Chase	Greater Dusseldorf Area (Hybrid)	0	2025-06-12 21:30:29.863	Consultant	Berlin	Germany	Europe	101282230
1266	Consultant (m/w/d) im Management Consulting with verification	Struktur Management Partner GmbH	Germany (Remote)	0	2025-06-12 21:30:29.867	Consultant	Berlin	Germany	Europe	101282230
1267	Identity Management Consultant with verification	InterEx Group	Germany (Remote)	0	2025-06-12 21:30:29.870	Consultant	Berlin	Germany	Europe	101282230
1269	Trainee Recruitment Consultant	JCW Group	Frankfurt, Hesse, Germany (On-site)	0	2025-06-12 21:30:29.880	Consultant	Berlin	Germany	Europe	101282230
1270	Solution Consultant with verification	Avaloq	Berlin, Berlin, Germany (On-site)	0	2025-06-12 21:30:29.883	Consultant	Berlin	Germany	Europe	101282230
1271	Consultant, Leadership Consulting with verification	Heidrick & Struggles	Bremen, Germany (Hybrid)	0	2025-06-12 21:30:29.890	Consultant	Berlin	Germany	Europe	101282230
1272	Business Process Consultant (m/w/d)	Autorola Group · Global	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 21:30:29.893	Consultant	Berlin	Germany	Europe	101282230
1275	Senior Data Analyst (Germany, Remote)	Starship Technologies	Hamburg, Hamburg, Germany (Remote)	0	2025-06-12 21:30:55.087	Data	Berlin	Germany	Europe	101282230
1279	Mitarbeiter*in Data Warehouse (m/w/d) mit Schwerpunkt SQL	OVB Vermögensberatung AG	Cologne, North Rhine-Westphalia, Germany (Remote)	0	2025-06-12 21:30:55.103	Data	Berlin	Germany	Europe	101282230
1281	Data Analysis Manager (Warehouse and Logistics)	SHEIN	Frankfurt, Hesse, Germany (On-site)	0	2025-06-12 21:30:55.113	Data	Berlin	Germany	Europe	101282230
1282	Location Data Specialist	TSMG Holding	Bad Kreuznach, Rhineland-Palatinate, Germany (Remote)	0	2025-06-12 21:30:55.120	Data	Berlin	Germany	Europe	101282230
1283	Senior Marketing Data Analyst with verification	Qonto	Berlin, Berlin, Germany (Remote)	0	2025-06-12 21:30:55.123	Data	Berlin	Germany	Europe	101282230
1284	Data Analyst (w/m/d) Datenmanagement / Data Governance	Bw Bekleidungsmanagement GmbH	Cologne, North Rhine-Westphalia, Germany (Remote)	0	2025-06-12 21:30:55.130	Data	Berlin	Germany	Europe	101282230
1286	Data Steward / Data Manager (m/w/d) with verification	TieTalent	Karlsruhe, Baden-Württemberg, Germany (On-site)	0	2025-06-12 21:30:55.140	Data	Berlin	Germany	Europe	101282230
1287	Master Data Manager (m/w/d) with verification	Seeberger	Ulm, Baden-Württemberg, Germany (On-site)	0	2025-06-12 21:30:55.147	Data	Berlin	Germany	Europe	101282230
1288	Online Data Analyst with verification	TELUS Digital	Trier-Saarburg, Rhineland-Palatinate, Germany (Remote)	0	2025-06-12 21:30:55.150	Data	Berlin	Germany	Europe	101282230
1289	Manager Data Management (m/w/d)	Technical University of Munich	Munich, Bavaria, Germany (Remote)	0	2025-06-12 21:30:55.157	Data	Berlin	Germany	Europe	101282230
1290	Conversion Analyst (m/w/d) with verification	Peak Ace AG	Berlin, Germany (Remote)	0	2025-06-12 21:30:55.163	Data	Berlin	Germany	Europe	101282230
1291	Data Governance Manager, Master Data with verification	C&A	Düsseldorf, North Rhine-Westphalia, Germany (On-site)	0	2025-06-12 21:30:55.167	Data	Berlin	Germany	Europe	101282230
1293	Data Manager eMobility (f/m/d) with verification	E.ON	Munich, Bavaria, Germany (Hybrid)	0	2025-06-12 21:30:55.180	Data	Berlin	Germany	Europe	101282230
1294	Data Manager (m/w/d) with verification	Dr. Ausbüttel & Co. GmbH	Dortmund, North Rhine-Westphalia, Germany (Hybrid)	0	2025-06-12 21:30:55.187	Data	Berlin	Germany	Europe	101282230
1295	Manager Stammdaten mit Schwerpunkt Data Analytics (m/w/d)	SportScheck	Munich, Bavaria, Germany (Hybrid)	0	2025-06-12 21:30:55.197	Data	Berlin	Germany	Europe	101282230
1296	Data Consultant (Italian) with verification	Assent	Berlin, Berlin, Germany (Remote)	0	2025-06-12 21:30:55.200	Data	Berlin	Germany	Europe	101282230
1298	Full Stack Developer	ExaGaming	Germany (Remote)	0	2025-06-12 21:31:20.410	Developer	Berlin	Germany	Europe	101282230
1300	Fullstack Developer React Django	MULI	Germany (Remote)	0	2025-06-12 21:31:20.420	Developer	Berlin	Germany	Europe	101282230
1302	Fullstack Developer (Frontend-Focused)	AIFANO	Herford, North Rhine-Westphalia, Germany (Hybrid)	0	2025-06-12 21:31:20.430	Developer	Berlin	Germany	Europe	101282230
1303	Frontend Developer	SCALARA	Cologne Bonn Region (Hybrid)	0	2025-06-12 21:31:20.430	Developer	Berlin	Germany	Europe	101282230
1304	Junior Frontend Developer (m/f/d) for our online store	Foto Erhardt GmbH	Westerkappeln, North Rhine-Westphalia, Germany (Hybrid)	0	2025-06-12 21:31:20.437	Developer	Berlin	Germany	Europe	101282230
1305	Software Developer in Flutter/Dart (w/m/d)	Rebel Recruiting	Germany (Remote)	0	2025-06-12 21:31:20.440	Developer	Berlin	Germany	Europe	101282230
1306	Software Developer (m/f/d)	puzzleYOU	Altenstadt an der Waldnaab, Bavaria, Germany (Remote)	0	2025-06-12 21:31:20.443	Developer	Berlin	Germany	Europe	101282230
1307	Frontend Developer (all gender)	Userlike	Cologne, North Rhine-Westphalia, Germany (Hybrid)	0	2025-06-12 21:31:20.450	Developer	Berlin	Germany	Europe	101282230
1308	Software Developer – Java, Spring Boot, Microservices, AI – FinTech - Frankfurt - €55,000	Findr	Frankfurt Rhine-Main Metropolitan Area (Hybrid)	0	2025-06-12 21:31:20.453	Developer	Berlin	Germany	Europe	101282230
1309	Full Stack Developer with verification	Thor Companies	Berlin, Germany (Hybrid)	0	2025-06-12 21:31:20.460	Developer	Berlin	Germany	Europe	101282230
1311	Backend-Focused Full Stack Developer	Teneo Protocol	Germany (Remote)	0	2025-06-12 21:31:20.467	Developer	Berlin	Germany	Europe	101282230
1312	App Developer	iO Associates - UK/EU	Berlin, Germany (Hybrid)	0	2025-06-12 21:31:20.470	Developer	Berlin	Germany	Europe	101282230
1313	Frontend Developer (m/w/d) - in SaaS Startup (Remote / Hybrid)	cinify	Germany (Remote)	0	2025-06-12 21:31:20.477	Developer	Berlin	Germany	Europe	101282230
1314	JavaScript Developer – Software für Museen – Remote – bis zu 80.000 € with verification	Optimus Search	Frankfurt, Hesse, Germany (Hybrid)	0	2025-06-12 21:31:20.480	Developer	Berlin	Germany	Europe	101282230
1315	Software developer	Conscious Style Guide	Sinsheim, Baden-Württemberg, Germany (Remote)	0	2025-06-12 21:31:20.483	Developer	Berlin	Germany	Europe	101282230
1316	Software Developer	KennedyPearce Consulting	Munich, Bavaria, Germany (Hybrid)	0	2025-06-12 21:31:20.487	Developer	Berlin	Germany	Europe	101282230
1318	Software Developer (m/f/d) Frontend with focus on VueJS/Javascript/Typescript/HTML/CSS	KOKE GmbH	Pfungstadt, Hesse, Germany	0	2025-06-12 21:31:20.497	Developer	Berlin	Germany	Europe	101282230
1319	Junior Android Developer	Envidual	Munich, Bavaria, Germany (Hybrid)	0	2025-06-12 21:31:20.503	Developer	Berlin	Germany	Europe	101282230
1328	Marketing Director, Europe with verification	E.L.F. BEAUTY	Germany (Remote)	0	2025-06-12 21:32:10.940	Director	Berlin	Germany	Europe	101282230
1331	Director/ Sr Director/ Executive Director- Clinical Development (Dermatology) with verification	Glenmark Pharmaceuticals	Germany (Remote)	0	2025-06-12 21:32:10.950	Director	Berlin	Germany	Europe	101282230
1337	Regional Digital Marketing Director	Atolls	Berlin, Germany (Hybrid)	0	2025-06-12 21:32:10.980	Director	Berlin	Germany	Europe	101282230
1338	Director Procurement (m/f/d)	Shipcloud	Germany (Remote)	0	2025-06-12 21:32:10.983	Director	Berlin	Germany	Europe	101282230
1339	Director of Operations and Customer Intelligence with verification	QuillBot	Germany (Remote)	0	2025-06-12 21:32:10.990	Director	Berlin	Germany	Europe	101282230
1340	Client Director with verification	HCLSoftware	DACH (Remote)	0	2025-06-12 21:32:10.997	Director	Berlin	Germany	Europe	101282230
1341	Director/VP of Engineering	Eurobase People	Berlin, Germany (Hybrid)	0	2025-06-12 21:32:11.000	Director	Berlin	Germany	Europe	101282230
1343	Director of Engineering	Rachel Paul Recruiting	Berlin, Germany (Hybrid)	0	2025-06-12 21:32:11.010	Director	Berlin	Germany	Europe	101282230
1344	Managing Director	CVC Technologies Group	Frankfurt, Hesse, Germany (Hybrid)	0	2025-06-12 21:32:11.013	Director	Berlin	Germany	Europe	101282230
